age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
50,blue-collar,married,primary,no,421,yes,no,cellular,jul,445,4,-1,0,unknown,no
42,services,divorced,secondary,no,1043,yes,no,cellular,jul,97,3,-1,0,unknown,no
51,admin.,married,secondary,no,907,yes,no,telephone,jul,722,3,-1,0,unknown,no
51,services,single,secondary,no,510,no,no,telephone,jul,68,4,-1,0,unknown,no
47,blue-collar,married,primary,no,236,no,yes,cellular,jul,166,2,-1,0,unknown,no
33,services,married,secondary,no,0,yes,no,telephone,jul,44,8,-1,0,unknown,no
55,technician,married,primary,no,284,no,no,cellular,jul,70,9,-1,0,unknown,no
30,blue-collar,married,primary,no,1,yes,yes,telephone,jul,80,2,-1,0,unknown,no
46,admin.,married,secondary,no,5169,no,no,cellular,jul,72,14,-1,0,unknown,no
32,admin.,single,secondary,no,4344,yes,no,cellular,jul,159,3,-1,0,unknown,no
38,technician,married,tertiary,no,45,no,no,cellular,jul,125,4,-1,0,unknown,no
44,management,married,primary,no,4758,yes,no,cellular,jul,712,6,-1,0,unknown,yes
44,blue-collar,married,primary,no,6393,no,no,cellular,jul,156,20,-1,0,unknown,no
50,management,married,tertiary,no,4315,yes,no,cellular,jul,181,11,-1,0,unknown,no
58,unemployed,married,tertiary,no,0,no,yes,cellular,jul,85,3,-1,0,unknown,no
33,management,single,tertiary,no,-149,yes,no,cellular,jul,383,3,-1,0,unknown,no
30,admin.,married,secondary,no,874,yes,no,cellular,jul,93,2,-1,0,unknown,no
34,services,married,secondary,no,145,no,yes,cellular,jul,152,2,-1,0,unknown,no
40,services,married,secondary,no,939,yes,no,cellular,jul,87,3,-1,0,unknown,no
55,management,married,tertiary,no,36,no,yes,cellular,jul,46,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,28,no,no,telephone,jul,68,3,-1,0,unknown,no
60,housemaid,divorced,secondary,no,555,yes,no,cellular,jul,261,3,-1,0,unknown,no
36,admin.,married,secondary,no,1733,no,yes,cellular,jul,204,3,-1,0,unknown,no
31,admin.,single,secondary,no,112,yes,no,cellular,jul,102,7,-1,0,unknown,no
40,technician,divorced,tertiary,no,2611,yes,no,cellular,jul,637,2,-1,0,unknown,no
54,entrepreneur,married,tertiary,no,651,yes,yes,cellular,jul,121,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,56,yes,no,cellular,jul,238,2,-1,0,unknown,no
35,technician,married,secondary,no,561,yes,no,cellular,jul,95,1,-1,0,unknown,no
60,housemaid,divorced,primary,no,1412,no,no,cellular,jul,127,4,-1,0,unknown,no
43,management,divorced,tertiary,no,-496,yes,yes,cellular,jul,420,3,-1,0,unknown,no
56,retired,married,primary,no,161,no,yes,cellular,jul,121,2,-1,0,unknown,no
32,management,married,tertiary,no,578,no,yes,cellular,jul,29,2,-1,0,unknown,no
45,technician,married,secondary,no,-847,no,yes,cellular,jul,312,1,-1,0,unknown,no
38,blue-collar,married,unknown,no,0,no,no,cellular,jul,233,1,-1,0,unknown,no
27,blue-collar,married,primary,no,202,no,yes,cellular,jul,41,1,-1,0,unknown,no
43,admin.,married,secondary,no,-17,yes,no,cellular,jul,76,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,2,yes,no,cellular,jul,96,1,-1,0,unknown,no
47,admin.,married,secondary,no,290,yes,no,cellular,jul,1352,2,-1,0,unknown,yes
42,housemaid,married,primary,no,4279,yes,no,cellular,jul,98,1,-1,0,unknown,no
60,retired,single,secondary,no,-330,no,yes,cellular,jul,69,6,-1,0,unknown,no
36,blue-collar,married,secondary,no,420,yes,no,cellular,jul,58,1,-1,0,unknown,no
37,retired,married,secondary,no,-252,no,no,cellular,jul,438,3,-1,0,unknown,no
30,admin.,married,secondary,no,32,yes,yes,cellular,jul,163,1,-1,0,unknown,no
34,management,married,tertiary,no,1703,yes,no,cellular,jul,153,5,-1,0,unknown,no
37,admin.,divorced,tertiary,no,0,yes,yes,cellular,jul,139,3,-1,0,unknown,no
25,blue-collar,single,secondary,no,0,yes,no,cellular,jul,135,1,-1,0,unknown,no
36,admin.,single,secondary,no,22,yes,no,cellular,jul,77,5,-1,0,unknown,no
47,admin.,married,secondary,no,1715,no,no,cellular,jul,211,8,-1,0,unknown,no
51,technician,divorced,secondary,yes,-113,no,yes,cellular,jul,314,4,-1,0,unknown,no
25,entrepreneur,married,tertiary,no,38,yes,no,cellular,jul,278,5,-1,0,unknown,no
34,technician,married,secondary,no,1,no,no,cellular,jul,344,3,-1,0,unknown,no
27,management,married,tertiary,no,1,yes,no,cellular,jul,152,1,-1,0,unknown,no
33,management,single,tertiary,no,30,yes,no,cellular,jul,1077,1,-1,0,unknown,yes
32,management,married,tertiary,no,553,yes,no,cellular,jul,72,1,-1,0,unknown,no
37,technician,single,secondary,no,-59,yes,no,cellular,jul,70,1,-1,0,unknown,no
42,housemaid,divorced,secondary,no,1406,yes,no,cellular,jul,178,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,942,no,no,telephone,jul,425,2,-1,0,unknown,no
30,services,married,secondary,no,44,yes,yes,cellular,jul,90,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,121,yes,no,cellular,jul,80,1,-1,0,unknown,no
42,technician,divorced,secondary,no,-263,yes,no,cellular,jul,307,1,-1,0,unknown,no
27,admin.,married,secondary,no,512,yes,no,cellular,jul,259,1,-1,0,unknown,no
26,services,single,secondary,no,47,yes,no,cellular,jul,161,1,-1,0,unknown,no
33,technician,single,tertiary,no,1257,yes,no,cellular,jul,66,1,-1,0,unknown,no
29,technician,single,secondary,no,-496,yes,yes,cellular,jul,422,8,-1,0,unknown,no
37,admin.,married,secondary,no,0,yes,no,cellular,jul,185,1,-1,0,unknown,no
40,services,married,secondary,no,1305,no,no,cellular,jul,255,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,210,no,yes,cellular,jul,518,1,-1,0,unknown,no
43,technician,married,tertiary,no,788,no,yes,cellular,jul,168,3,-1,0,unknown,no
34,management,single,tertiary,no,27,no,yes,cellular,jul,255,1,-1,0,unknown,no
36,housemaid,married,secondary,no,399,yes,no,cellular,jul,139,1,-1,0,unknown,no
27,services,divorced,secondary,no,10,yes,no,cellular,jul,527,1,-1,0,unknown,no
36,management,divorced,tertiary,no,81,no,yes,cellular,jul,560,1,-1,0,unknown,yes
39,services,married,secondary,no,-378,yes,yes,cellular,jul,132,6,-1,0,unknown,no
33,management,married,tertiary,no,85,yes,no,cellular,jul,702,2,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,cellular,jul,81,2,-1,0,unknown,no
28,technician,single,secondary,no,0,no,yes,cellular,jul,188,2,-1,0,unknown,no
32,technician,single,tertiary,no,259,no,no,cellular,jul,407,4,-1,0,unknown,no
43,admin.,married,secondary,no,2,yes,yes,cellular,jul,254,1,-1,0,unknown,no
42,entrepreneur,married,secondary,no,2239,yes,no,cellular,jul,176,1,-1,0,unknown,no
37,management,married,tertiary,no,0,no,no,cellular,jul,89,1,-1,0,unknown,no
47,management,married,tertiary,no,109,yes,no,cellular,jul,268,1,-1,0,unknown,no
52,self-employed,married,secondary,no,0,yes,no,cellular,jul,150,1,-1,0,unknown,no
44,technician,married,secondary,no,196,no,no,cellular,jul,367,1,-1,0,unknown,no
60,retired,divorced,primary,no,-137,yes,no,cellular,jul,152,1,-1,0,unknown,no
33,admin.,single,secondary,no,241,no,no,cellular,jul,490,1,-1,0,unknown,no
38,technician,married,secondary,no,0,yes,no,cellular,jul,1545,1,-1,0,unknown,yes
37,entrepreneur,married,tertiary,no,2089,yes,no,cellular,jul,40,1,-1,0,unknown,no
42,management,married,tertiary,no,1336,yes,yes,cellular,jul,65,1,-1,0,unknown,no
31,management,married,tertiary,no,216,no,no,cellular,jul,47,1,-1,0,unknown,no
53,housemaid,married,secondary,no,1103,no,no,cellular,jul,274,6,-1,0,unknown,no
37,blue-collar,single,primary,no,0,yes,yes,cellular,jul,118,1,-1,0,unknown,no
47,technician,single,secondary,no,-504,no,yes,cellular,jul,108,1,-1,0,unknown,no
32,technician,married,tertiary,no,0,yes,no,cellular,jul,520,1,-1,0,unknown,no
35,management,married,tertiary,yes,8,yes,no,cellular,jul,56,3,-1,0,unknown,no
47,housemaid,married,tertiary,no,228,yes,no,cellular,jul,89,1,-1,0,unknown,no
27,admin.,married,secondary,no,-790,yes,no,cellular,jul,273,4,-1,0,unknown,no
29,blue-collar,married,primary,no,-235,yes,no,cellular,jul,189,1,-1,0,unknown,no
37,services,married,secondary,no,145,yes,no,telephone,jul,74,13,-1,0,unknown,no
36,management,married,tertiary,no,322,yes,no,cellular,jul,485,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,80,yes,yes,cellular,jul,271,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,3,no,no,cellular,jul,115,1,-1,0,unknown,no
51,admin.,married,secondary,no,194,no,yes,cellular,jul,71,2,-1,0,unknown,no
48,admin.,married,secondary,no,-379,yes,no,cellular,jul,599,2,-1,0,unknown,no
34,services,single,secondary,no,418,yes,no,cellular,jul,247,1,-1,0,unknown,no
51,self-employed,married,primary,no,0,yes,no,telephone,jul,215,1,-1,0,unknown,no
30,entrepreneur,married,secondary,no,-346,yes,yes,cellular,jul,88,1,-1,0,unknown,no
30,self-employed,single,secondary,no,192,no,no,cellular,jul,423,1,-1,0,unknown,no
29,student,single,tertiary,no,652,yes,no,cellular,jul,285,1,-1,0,unknown,no
37,admin.,married,secondary,no,121,no,no,cellular,jul,22,6,-1,0,unknown,no
53,entrepreneur,married,secondary,no,0,yes,no,cellular,jul,200,1,-1,0,unknown,no
49,unemployed,married,secondary,no,136,no,yes,cellular,jul,246,1,-1,0,unknown,no
40,management,married,tertiary,no,268,yes,no,cellular,jul,352,3,-1,0,unknown,no
48,housemaid,married,primary,no,380,yes,no,cellular,jul,188,5,-1,0,unknown,no
27,management,single,tertiary,no,3,yes,yes,cellular,jul,506,1,-1,0,unknown,no
34,admin.,married,secondary,no,0,no,yes,cellular,jul,136,2,-1,0,unknown,no
40,entrepreneur,married,secondary,no,0,yes,no,cellular,jul,117,1,-1,0,unknown,no
26,technician,single,secondary,no,7,yes,no,cellular,jul,188,2,-1,0,unknown,no
32,management,single,tertiary,no,0,yes,no,cellular,jul,455,2,-1,0,unknown,no
33,technician,married,tertiary,no,0,yes,no,cellular,jul,65,1,-1,0,unknown,no
45,technician,married,secondary,no,1118,yes,no,telephone,jul,27,1,-1,0,unknown,no
37,services,married,secondary,no,0,yes,no,cellular,jul,272,1,-1,0,unknown,no
29,admin.,single,tertiary,no,89,yes,no,cellular,jul,120,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,345,yes,no,telephone,jul,605,1,-1,0,unknown,no
28,self-employed,married,tertiary,no,476,no,yes,cellular,jul,630,1,-1,0,unknown,no
32,unemployed,married,tertiary,no,283,yes,no,cellular,jul,151,2,-1,0,unknown,no
30,management,single,tertiary,no,14,no,yes,cellular,jul,90,1,-1,0,unknown,no
54,housemaid,married,primary,no,167,yes,no,cellular,jul,106,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,0,no,yes,cellular,jul,127,2,-1,0,unknown,no
35,technician,married,tertiary,no,328,yes,no,cellular,jul,654,2,-1,0,unknown,yes
26,blue-collar,married,primary,no,399,yes,no,cellular,jul,1288,2,-1,0,unknown,no
53,management,married,secondary,no,0,yes,yes,cellular,jul,59,1,-1,0,unknown,no
60,housemaid,married,primary,no,0,no,yes,telephone,jul,124,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1285,no,no,telephone,jul,29,16,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,jul,156,3,-1,0,unknown,no
45,admin.,married,secondary,no,0,no,no,cellular,jul,73,2,-1,0,unknown,no
47,management,single,tertiary,no,-295,no,yes,cellular,jul,333,2,-1,0,unknown,no
30,management,single,tertiary,no,77,no,no,cellular,jul,267,1,-1,0,unknown,no
25,admin.,single,secondary,no,18,yes,no,cellular,jul,129,1,-1,0,unknown,no
37,technician,married,secondary,no,54,yes,yes,cellular,jul,106,2,-1,0,unknown,no
33,admin.,married,secondary,no,252,yes,no,cellular,jul,270,2,-1,0,unknown,no
49,blue-collar,married,primary,no,247,no,yes,cellular,jul,283,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1924,yes,yes,cellular,jul,81,1,-1,0,unknown,no
44,management,married,tertiary,no,-199,yes,no,telephone,jul,261,12,-1,0,unknown,no
55,technician,married,tertiary,no,255,no,no,cellular,jul,114,1,-1,0,unknown,no
44,technician,single,tertiary,no,342,yes,no,cellular,jul,70,1,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,no,cellular,jul,99,1,-1,0,unknown,no
50,management,married,secondary,no,-1,no,no,cellular,jul,139,1,-1,0,unknown,no
41,technician,single,tertiary,no,145,no,no,cellular,jul,1833,2,-1,0,unknown,yes
26,management,married,tertiary,no,877,yes,no,cellular,jul,611,1,-1,0,unknown,no
42,management,divorced,tertiary,no,621,no,yes,cellular,jul,87,2,-1,0,unknown,no
31,management,single,tertiary,no,78,yes,no,cellular,jul,369,2,-1,0,unknown,no
36,admin.,married,tertiary,no,0,yes,no,cellular,jul,62,1,-1,0,unknown,no
43,blue-collar,married,primary,yes,0,no,yes,cellular,jul,431,8,-1,0,unknown,no
52,management,single,tertiary,no,269,no,yes,cellular,jul,86,1,-1,0,unknown,no
30,management,married,tertiary,no,3,yes,no,cellular,jul,67,9,-1,0,unknown,no
30,entrepreneur,single,tertiary,no,676,no,yes,cellular,jul,214,1,-1,0,unknown,no
26,technician,single,secondary,no,1842,yes,yes,cellular,jul,611,1,-1,0,unknown,no
34,technician,single,secondary,no,201,no,no,cellular,jul,257,2,-1,0,unknown,no
26,blue-collar,married,primary,no,5116,yes,no,cellular,jul,246,3,-1,0,unknown,no
30,services,single,secondary,no,311,yes,no,cellular,jul,654,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,175,no,no,cellular,jul,112,3,-1,0,unknown,no
59,housemaid,married,primary,no,5,no,yes,telephone,jul,204,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,5275,no,yes,cellular,jul,1029,3,-1,0,unknown,no
43,management,divorced,tertiary,no,3163,yes,no,cellular,jul,211,3,-1,0,unknown,no
52,technician,married,secondary,no,83,no,no,telephone,jul,135,3,-1,0,unknown,no
32,services,single,tertiary,no,143,yes,yes,cellular,jul,115,3,-1,0,unknown,no
28,blue-collar,married,primary,no,413,yes,no,cellular,jul,443,1,-1,0,unknown,no
33,management,married,tertiary,no,149,yes,yes,cellular,jul,153,1,-1,0,unknown,no
43,technician,married,primary,no,2309,yes,no,cellular,jul,578,1,-1,0,unknown,no
58,management,married,tertiary,no,2183,yes,no,cellular,jul,209,1,-1,0,unknown,no
41,admin.,married,secondary,no,2993,yes,no,cellular,jul,24,12,-1,0,unknown,no
35,blue-collar,married,secondary,no,162,no,yes,cellular,jul,675,2,-1,0,unknown,no
41,management,divorced,unknown,no,465,yes,no,cellular,jul,1508,1,-1,0,unknown,yes
29,technician,single,unknown,no,0,no,yes,cellular,jul,338,6,-1,0,unknown,no
31,blue-collar,single,secondary,no,1139,yes,no,cellular,jul,101,1,-1,0,unknown,no
36,self-employed,married,secondary,no,189,yes,no,cellular,jul,632,1,-1,0,unknown,no
32,management,married,tertiary,no,423,no,no,cellular,jul,212,17,-1,0,unknown,no
27,services,single,tertiary,no,9965,yes,no,cellular,jul,662,1,-1,0,unknown,no
28,management,single,tertiary,no,187,yes,no,cellular,jul,263,2,-1,0,unknown,no
32,admin.,married,secondary,no,57,no,yes,cellular,jul,50,2,-1,0,unknown,no
57,technician,married,secondary,no,272,no,yes,telephone,jul,563,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,-247,no,yes,cellular,jul,264,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,0,yes,yes,cellular,jul,124,2,-1,0,unknown,no
55,management,divorced,tertiary,no,3092,yes,no,cellular,jul,165,2,-1,0,unknown,no
52,entrepreneur,divorced,secondary,no,105,no,yes,telephone,jul,275,4,-1,0,unknown,no
55,services,divorced,secondary,yes,-404,yes,no,cellular,jul,502,3,-1,0,unknown,no
28,services,single,secondary,no,47,no,no,cellular,jul,405,2,-1,0,unknown,no
39,management,married,tertiary,no,-124,no,yes,cellular,jul,182,1,-1,0,unknown,no
45,admin.,married,secondary,no,644,no,yes,telephone,jul,92,1,-1,0,unknown,no
26,student,single,secondary,no,141,no,no,cellular,jul,128,1,-1,0,unknown,no
50,housemaid,married,secondary,no,0,yes,no,cellular,jul,160,1,-1,0,unknown,no
27,technician,single,secondary,no,285,no,no,cellular,jul,139,1,-1,0,unknown,no
43,services,married,secondary,no,87,no,no,cellular,jul,183,1,-1,0,unknown,no
35,services,married,secondary,no,33,yes,no,cellular,jul,181,1,-1,0,unknown,no
48,services,single,primary,no,204,yes,no,cellular,jul,134,1,-1,0,unknown,no
33,services,married,secondary,no,3444,yes,no,cellular,jul,487,4,-1,0,unknown,no
41,management,married,tertiary,no,9,yes,no,cellular,jul,82,3,-1,0,unknown,no
34,management,married,tertiary,no,1790,yes,no,cellular,jul,681,1,-1,0,unknown,no
27,blue-collar,married,primary,no,237,yes,no,cellular,jul,283,6,-1,0,unknown,no
26,technician,single,secondary,no,-525,yes,yes,cellular,jul,417,1,-1,0,unknown,no
27,services,single,secondary,yes,-1,no,no,cellular,jul,60,2,-1,0,unknown,no
39,self-employed,married,tertiary,no,127,no,no,cellular,jul,77,1,-1,0,unknown,no
37,management,married,tertiary,no,347,yes,no,cellular,jul,282,1,-1,0,unknown,no
50,blue-collar,married,secondary,no,2013,no,yes,cellular,jul,226,1,-1,0,unknown,no
60,retired,married,secondary,no,1339,no,yes,cellular,jul,137,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,537,yes,no,cellular,jul,661,2,-1,0,unknown,no
57,services,divorced,secondary,no,14,no,yes,cellular,jul,445,2,-1,0,unknown,no
32,entrepreneur,married,tertiary,no,964,yes,no,cellular,jul,370,2,-1,0,unknown,no
26,admin.,single,secondary,no,321,yes,no,cellular,jul,242,7,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,2551,yes,yes,cellular,jul,1408,2,-1,0,unknown,no
58,admin.,divorced,secondary,no,74,yes,no,telephone,jul,514,11,-1,0,unknown,no
54,management,married,tertiary,no,122,yes,no,cellular,jul,126,3,-1,0,unknown,no
51,management,divorced,tertiary,no,0,no,yes,cellular,jul,176,4,-1,0,unknown,no
35,technician,single,secondary,no,144,no,no,cellular,jul,163,2,-1,0,unknown,no
34,admin.,single,secondary,no,1,yes,no,cellular,jul,483,7,-1,0,unknown,no
31,self-employed,married,tertiary,no,0,yes,no,cellular,jul,392,2,-1,0,unknown,no
39,admin.,married,secondary,no,651,yes,no,cellular,jul,608,3,-1,0,unknown,no
43,services,divorced,secondary,no,957,no,yes,cellular,jul,145,4,-1,0,unknown,no
50,housemaid,divorced,primary,no,34,yes,no,cellular,jul,160,2,-1,0,unknown,no
35,management,single,tertiary,no,219,no,no,cellular,jul,160,6,-1,0,unknown,no
31,blue-collar,married,primary,no,-81,yes,no,cellular,jul,261,1,-1,0,unknown,no
36,management,married,tertiary,no,348,no,yes,cellular,jul,307,1,-1,0,unknown,no
57,entrepreneur,married,unknown,no,975,yes,yes,cellular,jul,236,4,-1,0,unknown,no
29,management,single,secondary,no,0,yes,no,cellular,jul,403,7,-1,0,unknown,no
34,technician,single,tertiary,no,228,yes,no,cellular,jul,387,4,-1,0,unknown,no
29,technician,single,secondary,no,-247,no,yes,cellular,jul,211,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,751,yes,no,cellular,jul,598,5,-1,0,unknown,yes
34,blue-collar,married,primary,no,197,yes,no,cellular,jul,181,1,-1,0,unknown,no
53,retired,married,primary,no,3126,yes,no,cellular,jul,237,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,2926,yes,yes,cellular,jul,477,2,-1,0,unknown,no
31,management,single,tertiary,no,4331,yes,no,cellular,jul,318,1,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,474,no,no,cellular,jul,400,2,-1,0,unknown,no
36,admin.,single,secondary,no,-301,no,yes,cellular,jul,312,3,-1,0,unknown,no
44,unknown,married,unknown,no,722,yes,no,telephone,jul,269,2,-1,0,unknown,no
44,services,married,primary,no,440,no,yes,telephone,jul,249,21,-1,0,unknown,no
59,housemaid,married,primary,no,0,yes,no,cellular,jul,186,2,-1,0,unknown,no
26,services,single,secondary,yes,0,no,yes,cellular,jul,240,10,-1,0,unknown,no
42,technician,married,secondary,no,33,no,no,telephone,jul,158,5,-1,0,unknown,no
52,housemaid,divorced,tertiary,no,4306,no,no,cellular,jul,107,2,-1,0,unknown,no
44,blue-collar,married,primary,no,318,no,no,telephone,jul,287,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,-130,yes,no,cellular,jul,124,2,-1,0,unknown,no
